-18.65, -27.04, -43.12
-18.20, -27.61, -42.80
-17.47, -29.33, -41.76
-15.60, -30.21, -41.16
-14.33, -28.57, -42.17
-13.29, -28.44, -42.17
-13.49, -27.80, -42.64
-13.20, -26.49, -43.36
-13.47, -25.67, -43.77
-12.77, -25.85, -43.63
-11.59, -24.79, -43.95
-4.41, -24.93, -41.69
-1.83, -25.56, -40.32
-1.27, -25.56, -40.01
0.36, -24.16, -39.85
3.08, -24.33, -38.23
5.87, -24.76, -35.92
8.63, -24.03, -34.27
10.97, -21.65, -33.45
12.29, -21.04, -32.31
13.01, -20.40, -31.79
13.19, -18.03, -32.84
14.45, -16.13, -32.04
15.40, -15.49, -30.93
16.40, -15.37, -29.85
17.84, -15.27, -27.88
21.03, -13.40, -23.37
23.76, -14.11, -17.29
26.33, -15.57, -6.15
26.49, -16.63, 1.91
25.04, -17.24, 11.51
24.21, -17.21, 14.32
21.24, -17.72, 21.40
18.67, -19.24, 24.71
17.28, -19.20, 26.77
13.99, -21.77, 29.16
12.32, -22.51, 30.40
12.27, -23.95, 29.37
11.41, -24.09, 30.19
10.95, -23.79, 30.88
10.29, -23.79, 31.43
9.27, -24.61, 31.75
7.80, -26.40, 31.55
7.20, -27.69, 31.01
5.91, -28.93, 30.95
4.41, -31.39, 29.68
3.20, -33.25, 28.52
1.75, -35.55, 26.81
0.53, -37.37, 25.07
0.47, -37.96, 24.08
0.68, -39.81, 20.73
1.57, -39.80, 20.05
1.16, -40.76, 18.33
1.35, -41.21, 17.05
0.32, -41.55, 17.24
1.69, -41.88, 15.29
1.83, -42.45, 13.59
0.89, -42.47, 14.53
2.81, -41.95, 12.61
4.57, -42.07, 9.12
5.48, -41.57, 8.84
9.29, -39.95, 5.45
11.93, -38.12, 4.81
13.29, -37.33, 2.19
15.53, -35.01, 3.56
18.23, -31.95, 3.85
19.25, -30.79, 2.51
20.48, -29.04, 1.75
21.35, -27.57, 2.40
22.49, -25.55, 2.64
22.67, -25.15, 2.88
22.79, -25.28, 1.28
23.67, -23.49, -0.72
24.13, -22.31, -1.65
25.39, -18.84, -2.03
25.92, -17.08, -0.76
26.29, -15.37, 1.75
26.44, -14.27, 4.04
26.17, -14.04, 6.61
26.56, -13.44, 4.57
26.29, -13.41, 6.60
26.44, -13.24, 5.57
26.48, -10.87, 7.71
25.95, -9.84, 10.63
25.92, -12.63, 9.11
25.72, -13.11, 9.76
25.75, -14.16, 8.99
25.59, -14.44, 9.65
25.48, -13.80, 10.64
25.72, -12.84, 10.39
25.41, -12.09, 12.05
25.59, -12.49, 11.12
25.63, -12.52, 11.07
26.00, -12.67, 9.40
26.35, -11.99, 8.47
26.87, -11.27, 5.95
27.00, -9.19, 6.36
27.12, -8.23, 5.89
27.12, -6.36, 5.63
26.77, -1.71, 5.55
25.81, 2.33, 6.64
24.17, 5.55, 10.13
21.99, 7.64, 14.56
18.32, 9.09, 20.80
16.79, 7.24, 24.53
14.81, 6.48, 27.56
14.24, 4.47, 29.16
13.47, 1.83, 30.93
14.17, -0.77, 31.05
12.76, -2.81, 33.00
13.16, -4.19, 32.52
12.48, -5.63, 33.33
10.31, -6.65, 35.32
9.32, -6.88, 36.12
7.21, -6.92, 37.64
5.31, -7.53, 38.73
3.00, -9.76, 39.87
1.44, -12.53, 40.31
1.64, -18.16, 38.88
3.28, -21.09, 36.89
3.28, -21.91, 36.64
1.97, -21.21, 37.61
0.84, -22.63, 37.45
0.83, -23.71, 36.87
1.73, -28.33, 33.43
2.43, -31.84, 29.85
6.59, -35.00, 22.77
8.79, -37.19, 16.29
10.81, -37.67, 11.07
11.73, -38.07, 6.67
12.09, -38.48, 1.72
11.80, -38.77, -0.25
11.56, -39.01, -3.33
11.83, -38.63, -5.41
11.84, -38.31, -7.96
12.15, -37.44, -10.88
11.51, -37.59, -12.37
12.55, -35.93, -14.57
13.52, -33.83, -17.27
13.28, -32.01, -21.04
14.11, -27.23, -25.77
14.25, -27.31, -25.37
14.63, -25.97, -26.23
15.11, -22.24, -28.36
14.41, -21.44, -29.85
14.17, -17.83, -31.85
13.89, -15.61, -32.97
14.13, -12.49, -33.41
14.09, -9.77, -33.79
14.20, -7.15, -33.69
14.81, -4.23, -32.65
15.29, -0.03, -31.05
16.56, 5.28, -26.91
16.69, 8.75, -23.99
16.72, 10.88, -21.73
16.59, 12.17, -20.28
16.52, 13.89, -18.03
16.68, 15.65, -14.25
16.31, 16.83, -12.45
15.52, 18.47, -10.19
14.37, 20.35, -6.89
14.01, 21.05, -4.03
13.88, 21.44, -0.77
13.53, 21.52, 3.85
12.88, 21.45, 7.81
11.81, 21.33, 11.51
8.56, 21.16, 18.00
6.40, 19.81, 22.80
4.67, 17.99, 26.72
2.85, 15.04, 30.88
1.09, 12.63, 33.80
-1.73, 8.76, 37.39
-6.08, 1.79, 41.25
-8.56, -1.29, 42.28
-9.51, -3.28, 42.64
-10.84, -4.81, 42.85
-11.57, -6.59, 43.07
-12.19, -6.21, 43.05
-12.08, -5.41, 43.01
-13.21, -5.31, 42.92
-13.17, -5.37, 42.95
-12.37, -5.68, 42.95
-12.89, -6.35, 43.00
-13.63, -7.76, 43.12
-14.37, -9.27, 43.05
-13.33, -9.23, 43.08
-13.39, -10.27, 43.04
-13.89, -10.53, 42.96
-14.03, -9.53, 42.93
-14.71, -8.77, 42.93
-14.69, -7.51, 42.89
-14.15, -3.00, 42.56
-13.48, 0.85, 41.80
-12.63, 5.17, 40.36
-9.60, 9.57, 38.15
-5.93, 11.47, 36.44
-4.32, 13.51, 34.65
-2.15, 15.29, 32.49
-0.80, 16.41, 30.99
0.59, 17.33, 29.39
1.89, 18.29, 27.64
2.92, 19.96, 24.89
3.60, 21.79, 21.69
4.15, 23.17, 18.72
5.33, 24.17, 15.11
9.04, 23.32, 11.03
11.44, 23.16, 4.28
12.08, 22.99, 1.64
12.51, 22.69, -0.68
14.40, 20.51, -7.91
16.08, 17.60, -12.45
16.72, 15.88, -14.79
16.75, 15.31, -15.72
18.24, 11.89, -17.96
18.80, 10.61, -18.64
19.17, 10.00, -18.57
19.72, 7.12, -20.71
19.11, 5.75, -22.97
18.52, 5.65, -23.97
18.28, 4.59, -25.04
18.33, 2.81, -26.03
18.04, -0.84, -28.04
18.29, -4.53, -28.56
18.68, -6.03, -28.23
19.45, -7.61, -27.16
19.25, -9.76, -27.53
19.08, -11.83, -27.60
18.92, -12.87, -27.55
18.65, -15.84, -27.12
18.49, -20.17, -25.08
17.59, -24.52, -23.16
17.31, -26.55, -21.56
16.75, -27.93, -20.84
16.56, -30.88, -16.65
13.76, -37.52, -1.41
12.13, -38.73, 2.11
11.57, -38.83, 4.92
11.31, -38.32, 8.49
10.88, -38.13, 10.39
10.28, -37.60, 13.29
9.80, -36.72, 16.23
7.95, -34.71, 22.17
3.97, -33.92, 26.89
4.23, -33.73, 26.76
4.44, -33.57, 26.88
4.11, -32.89, 27.87
3.61, -31.76, 29.40
3.15, -31.41, 29.96
2.81, -32.08, 29.59
0.64, -31.79, 31.20
-1.67, -27.41, 35.76
-3.60, -18.23, 40.73
-3.05, -17.07, 40.77
-1.95, -13.69, 41.20
-1.39, -9.96, 41.48
-1.31, -5.87, 41.49
-0.53, -2.60, 40.88
0.76, 0.28, 39.79
1.48, 2.29, 38.96
1.64, 4.15, 38.23
1.65, 6.05, 37.48
1.99, 7.08, 36.91
2.35, 8.32, 36.07
1.79, 9.48, 35.63
1.99, 10.28, 35.03
2.29, 10.39, 34.81
3.03, 10.43, 34.40
2.92, 10.43, 34.52
3.52, 12.03, 33.28
3.19, 11.79, 33.68
3.25, 12.03, 33.47
2.03, 11.85, 34.12
5.24, 7.97, 34.73
6.08, 7.95, 34.19
9.67, 8.35, 31.31
11.33, 9.97, 28.84
12.72, 13.49, 24.37
14.35, 15.59, 19.71
17.48, 15.35, 13.83
20.75, 13.39, 7.71
22.55, 11.35, 4.13
24.65, 7.45, -1.47
25.55, 4.75, -4.99
26.20, -2.63, -11.27
25.16, -9.96, -15.79
22.13, -18.73, -19.19
19.53, -22.85, -20.97
18.04, -25.23, -21.32
16.32, -27.31, -22.11
15.44, -28.55, -22.31
14.77, -29.44, -22.37
13.40, -30.87, -22.73
11.48, -33.17, -22.29
8.96, -36.39, -20.53
6.52, -38.80, -19.27
4.52, -40.44, -18.17
2.32, -42.17, -16.69
-0.16, -43.72, -15.39
-2.27, -44.99, -13.89
-3.92, -45.79, -13.01
-5.04, -46.11, -12.63
-4.88, -45.83, -13.76
-3.55, -44.48, -17.31
-2.81, -42.49, -21.89
-3.04, -41.07, -25.09
-5.36, -39.53, -28.97
-5.44, -36.92, -32.40
-4.59, -34.04, -35.09
-3.85, -31.97, -36.71
-4.44, -27.92, -39.93
-2.51, -23.99, -41.41
-1.03, -20.29, -42.31
1.40, -14.43, -42.89
1.95, -10.05, -43.01
2.64, -4.79, -42.44
0.47, -3.24, -43.35
-0.76, 1.41, -42.73
-0.81, 2.00, -42.45
-1.39, 6.99, -40.72
-1.00, 10.53, -38.55
0.19, 13.64, -35.71
2.07, 16.12, -32.31
2.93, 18.64, -29.01
3.84, 20.55, -25.65
4.85, 23.20, -19.96
5.92, 25.01, -13.75
6.71, 25.99, -8.01
7.23, 26.16, -4.37
7.51, 26.20, -1.43
8.07, 25.88, 1.15
8.28, 25.25, 6.65
8.93, 23.68, 11.60
9.29, 22.43, 14.59
10.08, 21.07, 16.37
10.44, 19.81, 18.27
10.05, 18.21, 21.33
9.97, 16.33, 23.95
9.63, 14.39, 26.63
8.53, 13.07, 28.81
7.45, 12.21, 30.44
5.29, 10.19, 33.40
3.40, 9.49, 34.57
3.85, 9.31, 34.35
3.83, 7.40, 35.44
4.96, 6.69, 35.23
3.51, 6.40, 36.12
2.00, 5.76, 37.15
1.77, 4.13, 37.93
1.44, 2.13, 38.72
0.49, 0.04, 39.79
1.25, -1.84, 39.91
1.77, -4.89, 40.16
1.37, -6.40, 40.44
2.63, -10.71, 39.89
2.11, -11.57, 40.07
2.47, -13.79, 39.41
2.20, -14.91, 39.31
2.41, -16.48, 38.81
3.23, -18.73, 37.55
3.60, -20.08, 37.01
3.35, -21.53, 36.56
3.68, -23.49, 35.40
3.48, -25.19, 34.59
2.24, -26.28, 34.61
1.29, -29.53, 32.57
0.68, -32.27, 30.52
-0.04, -35.12, 27.83
-0.45, -37.60, 24.93
-1.32, -39.75, 22.15
-1.11, -41.32, 19.25
-1.71, -43.91, 13.13
-1.89, -45.11, 9.21
-0.77, -45.88, 1.88
-0.75, -45.93, -5.79
-0.96, -45.93, -7.13
-1.31, -45.75, -9.20
-0.65, -44.69, -13.41
-1.45, -43.95, -17.03
-2.32, -43.12, -20.15
-2.75, -42.67, -21.43
-2.37, -41.69, -23.33
-3.27, -41.25, -24.85
-4.31, -41.53, -24.93
-4.64, -41.20, -25.92
-3.87, -40.31, -26.99
-1.68, -40.01, -25.96
-1.11, -39.68, -26.04
-0.69, -39.31, -26.39
-0.93, -38.60, -27.65
-1.61, -39.05, -27.44
-4.57, -40.27, -27.37
-4.87, -39.19, -29.32
-3.96, -34.05, -35.16
-3.21, -29.97, -38.44
-1.17, -23.88, -41.35
0.39, -18.43, -42.75
0.39, -14.75, -43.55
1.79, -7.49, -43.32
2.68, -3.36, -42.53
2.92, 0.88, -41.53
2.61, 4.16, -40.61
2.00, 6.63, -39.79
3.29, 11.89, -35.76
4.16, 15.36, -32.17
5.48, 17.25, -28.99
7.63, 20.05, -22.96
8.97, 22.60, -16.08
9.48, 23.64, -12.05
10.05, 23.85, -9.48
10.57, 23.93, -6.95
10.55, 24.32, -2.83
11.05, 24.04, -1.20
11.11, 23.93, 0.79
10.89, 23.87, 3.69
10.76, 23.35, 8.01
9.81, 23.31, 10.67
9.09, 23.57, 11.49
8.87, 23.01, 13.59
7.65, 21.39, 19.19
6.21, 21.01, 21.35
5.64, 18.67, 25.33
5.03, 16.65, 28.20
4.03, 11.95, 32.97
3.80, 7.93, 35.63
4.13, 5.83, 36.51
4.37, 4.41, 36.89
5.55, 2.11, 37.07
6.04, 0.61, 37.23
6.64, -0.79, 37.21
7.15, -1.93, 37.05
7.12, -3.31, 37.35
6.96, -4.39, 37.53
6.72, -5.52, 37.76
6.45, -7.48, 37.99
8.15, -9.21, 36.85
9.41, -11.83, 35.75
10.12, -14.47, 34.79
10.48, -16.31, 33.96
10.91, -17.61, 33.07
11.33, -17.79, 32.77
11.35, -17.23, 33.01
11.27, -16.33, 33.33
11.32, -16.55, 33.27
11.21, -16.61, 33.41
10.25, -16.48, 34.24
10.20, -13.97, 34.79
14.28, -12.59, 31.49
16.92, -14.45, 28.11
20.56, -16.04, 22.11
23.32, -19.60, 13.73
23.36, -21.37, 11.23
23.72, -21.60, 9.16
23.55, -22.47, 7.96
23.88, -22.25, 6.11
23.56, -21.80, 8.77
23.13, -20.64, 12.29
22.71, -18.55, 15.76
19.77, -15.87, 23.21
17.55, -13.87, 27.05
15.83, -13.15, 29.23
16.55, -13.64, 28.00
16.40, -13.13, 28.43
16.59, -13.17, 28.17
17.07, -13.23, 27.63
17.41, -13.07, 27.23
17.71, -12.79, 26.89
17.21, -11.43, 27.80
17.15, -12.93, 27.71
16.55, -12.72, 28.53
16.17, -13.65, 28.75
16.23, -13.56, 28.69
16.37, -13.73, 28.52
16.40, -13.79, 28.44
15.59, -14.47, 29.20
14.99, -15.63, 29.53
14.85, -16.55, 29.41
15.96, -18.43, 27.32
18.03, -21.36, 22.49
19.79, -23.52, 17.60
20.77, -24.15, 14.47
20.64, -24.84, 14.11
17.64, -22.52, 23.00
15.57, -20.19, 27.52
14.07, -18.40, 29.88
11.81, -13.13, 33.57
10.36, -4.08, 35.13
8.37, 2.39, 34.97
7.41, 5.64, 34.27
6.35, 11.79, 31.07
5.12, 14.68, 29.29
4.73, 15.23, 29.17
4.35, 17.21, 27.37
4.04, 19.63, 24.55
4.76, 21.59, 21.04
5.55, 22.43, 18.72
6.36, 23.27, 15.93
8.75, 23.07, 12.69
10.03, 23.47, 7.95
9.13, 24.61, 4.33
7.05, 26.15, 0.81
5.27, 27.17, 0.36
6.80, 26.21, -2.83
6.80, 25.88, -7.16
6.61, 26.39, -3.03
4.84, 26.68, -8.67
4.19, 26.75, -9.83
4.83, 25.25, -14.03
4.17, 23.93, -18.72
2.61, 22.39, -23.44
1.48, 19.04, -29.27
1.37, 19.08, -29.37
1.37, 17.64, -31.27
1.03, 13.77, -35.23
2.63, 8.65, -38.08
2.91, 3.05, -40.64
4.20, -2.61, -41.43
6.49, -10.11, -40.39
7.76, -16.85, -38.28
8.55, -23.75, -34.49
9.68, -30.96, -27.20
9.60, -37.23, -17.39
9.53, -37.35, -17.43
10.28, -38.48, -12.31
9.04, -40.44, -7.19
7.04, -42.13, -0.61
5.53, -42.43, 5.64
3.77, -42.19, 10.88
0.59, -42.43, 14.64
3.00, -40.05, 17.47
4.71, -39.60, 16.65
4.37, -39.53, 17.28
4.87, -38.11, 19.60
3.71, -36.20, 23.87
5.25, -34.48, 24.79
7.01, -33.28, 24.73
8.81, -29.88, 26.71
9.13, -26.24, 29.69
10.85, -25.00, 29.17
10.21, -23.63, 30.72
8.91, -21.49, 32.87
10.89, -17.60, 33.12
7.93, -11.76, 36.91
6.19, -4.87, 38.13
5.84, 1.00, 37.20
4.52, 7.79, 35.31
4.33, 13.15, 31.88
2.57, 14.96, 31.37
4.08, 16.85, 28.72
13.29, 17.39, 18.25
14.75, 17.24, 16.05
15.03, 18.01, 13.72
14.00, 20.09, 10.95
16.19, 19.87, 1.56
17.31, 18.36, -6.79
16.81, 16.76, -14.01
17.55, 13.40, -18.15
17.24, 12.55, -20.17
19.15, 6.63, -22.88
19.08, 3.45, -25.16
18.89, -1.53, -27.47
18.60, -8.33, -28.91
19.51, -11.72, -27.47
21.12, -16.88, -23.11
19.69, -22.96, -21.47
16.47, -26.75, -23.72
13.84, -34.24, -16.63
11.43, -38.77, -9.04
10.29, -40.19, -4.09
7.69, -41.47, 4.88
5.39, -41.19, 11.76
3.01, -41.93, 13.60
4.55, -40.09, 15.87
2.63, -38.33, 21.80
-1.75, -37.05, 26.52
-2.64, -33.88, 30.72
-5.87, -31.65, 33.69
-7.11, -29.85, 35.53
-7.01, -28.47, 36.55
-5.28, -26.76, 37.32
-4.11, -24.69, 38.27
-5.64, -22.23, 39.88
-6.07, -21.01, 40.47
-5.19, -16.57, 41.71
-4.08, -11.39, 42.33
-4.09, -11.51, 42.35
-3.41, -12.01, 42.09
-1.63, -11.15, 41.67
0.48, -11.91, 40.85
3.07, -12.77, 39.63
4.11, -12.93, 39.15
3.67, -13.24, 39.27
7.04, -14.92, 36.89
8.89, -19.19, 34.24
11.19, -22.55, 30.84
13.41, -25.57, 26.49
14.61, -25.95, 24.67
17.32, -25.92, 20.49
18.07, -27.33, 17.19
18.48, -28.57, 14.71
17.17, -30.39, 14.36
17.21, -30.32, 14.23
17.05, -30.69, 13.75
17.17, -30.79, 13.19
17.65, -30.53, 12.31
18.05, -30.27, 11.61
18.68, -29.83, 10.63
19.08, -30.16, 8.19
19.11, -30.48, 6.92
19.24, -30.55, 6.03
19.84, -29.95, 4.81
20.23, -29.65, 3.61
20.93, -28.97, 1.77
21.95, -27.44, -0.87
22.27, -26.67, -3.64
22.12, -26.55, -6.05
22.25, -25.77, -8.09
22.80, -23.64, -10.99
22.91, -22.21, -13.12
23.17, -20.20, -14.80
23.19, -17.44, -17.44
23.41, -12.88, -19.12
22.97, -7.64, -21.08
21.53, -2.35, -23.35
17.51, 5.48, -26.12
15.20, 10.99, -24.95
13.41, 15.97, -21.80
12.40, 18.07, -20.13
9.29, 21.96, -17.51
5.69, 25.31, -14.75
2.36, 28.15, -10.45
-1.67, 30.32, -5.63
-5.64, 31.44, -3.31
-8.05, 31.91, 0.81
-10.85, 31.91, 4.16
-12.73, 31.96, 4.39
-14.27, 32.05, 3.73
-15.72, 32.03, 3.39
-17.24, 31.89, 3.67
-18.80, 31.67, 4.32
-19.53, 31.33, 5.35
-19.07, 31.59, 3.57
-18.64, 31.61, 3.12
-17.48, 31.81, 2.05
-17.41, 31.76, 2.56
-17.65, 31.77, 1.89
-18.01, 31.75, 1.56
-17.97, 31.81, 0.84
-17.89, 31.95, -0.48
-17.48, 32.00, -0.97
-17.15, 32.03, -1.97
-16.59, 32.03, -2.19
-16.08, 32.00, -2.72
-15.60, 31.93, -4.27
-14.49, 31.77, -6.51
-13.73, 31.52, -8.81
-12.39, 30.49, -14.07
-9.75, 28.04, -20.79
-3.53, 21.48, -29.80
-0.51, 14.45, -35.87
2.09, 7.65, -39.16
3.47, 2.25, -40.65
4.87, -2.35, -41.07
7.05, -7.81, -40.09
9.48, -10.63, -38.05
10.88, -15.31, -36.15
12.40, -19.33, -33.23
13.92, -26.61, -26.64
16.59, -31.60, -15.28
16.40, -34.85, -5.75
16.76, -34.45, 3.96
16.88, -32.76, 10.52
17.39, -31.17, 13.05
15.77, -30.99, 17.01
14.15, -29.53, 21.80
13.17, -26.87, 25.71
13.83, -25.35, 26.32
13.16, -24.61, 27.56
11.41, -23.55, 30.00
11.35, -22.05, 30.84
12.28, -20.27, 30.83
11.63, -19.65, 31.73
9.28, -21.64, 32.73
5.84, -22.03, 35.04
5.28, -22.77, 34.81
7.49, -23.27, 33.20
7.05, -23.57, 33.20
6.65, -27.56, 30.88
7.45, -28.65, 29.07
4.57, -31.96, 28.24
4.33, -32.65, 27.53
6.12, -32.55, 26.27
7.00, -34.33, 23.24
9.27, -39.23, 9.99
9.73, -40.28, 3.92
11.19, -39.53, -2.77
11.75, -37.77, -11.39
11.77, -35.81, -16.84
11.52, -33.73, -21.39
11.15, -30.61, -26.08
10.80, -28.85, -28.31
11.71, -25.80, -29.91
11.77, -25.75, -29.85
12.16, -23.75, -30.85
11.25, -24.01, -31.61
10.55, -26.16, -30.72
10.37, -22.92, -33.12
10.40, -23.05, -33.05
9.79, -19.69, -35.35
9.69, -19.41, -35.60
11.39, -9.33, -36.44
12.95, 4.33, -32.01
13.52, 9.08, -28.47
14.44, 15.67, -20.12
14.49, 20.75, -7.91
14.13, 21.93, 0.33
13.41, 21.68, 8.24
13.24, 20.65, 12.44
12.67, 18.88, 17.96
11.16, 15.36, 25.07
9.73, 10.25, 30.84
7.97, 4.32, 35.40
9.76, -4.13, 36.37
7.52, -10.08, 37.99
7.05, -13.00, 37.65
5.75, -15.33, 37.96
6.48, -15.40, 37.47
6.72, -17.91, 36.68
4.80, -17.92, 37.69
5.15, -21.49, 35.87
4.67, -24.40, 34.73
4.85, -27.91, 32.00
4.63, -30.84, 29.68
2.39, -34.04, 27.68
2.81, -36.57, 24.09
1.03, -37.96, 23.40
0.80, -38.33, 22.85
1.16, -38.13, 22.88
1.85, -38.05, 22.56
0.99, -38.19, 22.93
0.11, -38.35, 23.25
0.69, -38.07, 23.27
0.39, -38.33, 22.96
0.53, -38.27, 22.80
1.09, -38.41, 22.05
2.15, -38.85, 20.20
2.33, -39.89, 18.00
2.08, -40.97, 16.15
2.99, -41.35, 14.07
4.36, -42.07, 9.91
6.08, -42.05, 5.61
7.67, -41.60, 1.33
8.65, -41.12, -3.31
10.81, -39.25, -6.64
11.88, -38.21, -8.40
13.07, -36.99, -9.85
13.41, -36.53, -10.11
13.76, -36.15, -10.63
13.87, -35.77, -11.04
14.27, -35.24, -11.85
14.52, -34.89, -12.09
15.00, -34.28, -12.08
15.72, -33.00, -13.72
16.44, -31.37, -15.73
16.56, -29.97, -18.04
17.04, -28.17, -19.84
17.76, -24.73, -22.81
17.32, -23.24, -24.85
17.73, -21.89, -25.36
18.27, -20.59, -25.49
17.93, -21.51, -25.39
17.47, -21.99, -25.77
17.13, -21.72, -26.51
16.84, -21.36, -27.24
16.97, -20.41, -27.75
17.25, -19.96, -27.57
17.36, -18.91, -27.88
17.23, -18.72, -28.16
17.04, -19.05, -28.20
16.96, -19.25, -28.13
16.85, -19.47, -28.23
16.93, -19.76, -27.97
16.99, -20.56, -27.35
17.09, -20.85, -27.17
17.21, -20.87, -26.92
16.87, -23.41, -25.51
14.31, -31.87, -20.21
9.67, -38.07, -15.79
9.21, -39.15, -13.57
8.28, -40.93, -8.35
7.92, -41.71, -1.92
9.87, -40.19, 3.51
10.20, -39.00, 9.01
11.11, -37.61, 11.19
10.25, -37.05, 14.56
10.17, -36.48, 16.47
9.36, -35.85, 18.88
8.13, -34.57, 22.73
6.69, -32.87, 26.37
7.12, -30.92, 27.95
8.25, -28.95, 29.05
9.32, -25.05, 31.24
9.71, -20.73, 33.51
9.33, -18.21, 34.75
9.93, -17.11, 34.73
10.81, -16.85, 34.16
12.05, -17.51, 32.75
12.08, -19.00, 32.16
13.31, -19.64, 30.76
10.63, -20.27, 32.95
8.71, -24.23, 31.96
9.17, -31.56, 25.13
4.49, -36.71, 22.73
5.33, -38.99, 18.20
5.96, -40.05, 14.93
7.59, -39.25, 14.83
9.36, -38.73, 13.19
10.15, -38.87, 11.12
9.48, -39.00, 11.97
9.57, -39.01, 11.68
9.36, -39.28, 11.19
9.40, -39.21, 11.04
9.00, -39.45, 10.88
9.32, -39.23, 10.60
9.53, -39.25, 10.15
8.75, -39.75, 10.28
8.95, -39.47, 10.60
8.28, -39.77, 10.88
8.91, -39.55, 10.19
8.36, -39.93, 9.85
8.64, -39.92, 8.91
8.45, -40.40, 7.28
8.49, -40.68, 5.64
9.05, -40.87, 2.29
9.77, -40.53, 0.01
11.13, -39.63, -0.88
9.83, -40.40, 1.67
10.45, -40.05, -3.00
9.59, -40.64, -0.83
8.72, -41.16, -4.20
10.49, -38.04, -14.37
10.85, -37.13, -16.41
11.04, -36.09, -18.52
10.95, -30.55, -27.01
9.91, -27.73, -30.93
9.44, -25.08, -33.25
9.64, -21.77, -35.01
10.31, -18.95, -35.73
12.43, -12.40, -35.60
13.79, -3.24, -34.37
14.51, 6.73, -29.56
14.25, 10.77, -27.00
15.43, 15.52, -19.64
11.57, 19.27, -19.97
11.39, 20.56, -17.89
10.92, 22.40, -14.19
10.16, 23.92, -11.37
9.65, 24.72, -9.04
9.03, 25.41, -7.71
8.71, 25.95, -4.95
7.68, 26.77, -1.43
6.72, 26.73, 5.55
5.75, 26.65, 8.61
4.55, 25.88, 13.31
3.85, 24.09, 18.65
3.52, 22.55, 21.73
2.92, 19.93, 26.13
2.43, 18.11, 28.53
2.73, 15.17, 31.41
3.68, 12.19, 33.41
4.72, 9.75, 34.45
5.31, 6.92, 35.69
6.03, 2.16, 37.53
6.05, -3.04, 38.85
5.09, -6.75, 39.57
5.37, -9.59, 39.43
6.13, -12.40, 38.71
4.93, -14.09, 38.97
5.23, -16.64, 38.05
5.07, -20.24, 36.85
4.83, -22.33, 36.09
3.67, -25.15, 35.25
0.03, -29.24, 34.13
-0.03, -30.69, 33.01
0.85, -31.05, 32.32
1.55, -30.41, 32.52
1.81, -25.24, 36.25
2.95, -17.79, 39.08
3.88, -10.56, 40.15
4.09, -0.64, 39.28
6.28, 23.39, 17.64
6.25, 23.52, 17.75
6.44, 25.12, 13.45
6.92, 26.09, 8.89
8.43, 26.20, -2.04
9.11, 24.91, -9.07
7.99, 25.49, -9.85
7.44, 24.67, -14.12
5.63, 25.43, -14.92
4.67, 26.05, -14.41
6.20, 24.40, -17.04
6.11, 23.72, -19.05
7.20, 19.67, -25.04
8.23, 13.67, -31.15
9.13, -3.03, -38.84
8.12, -7.67, -40.04
7.17, -17.33, -39.29
5.56, -28.69, -34.27
3.89, -34.84, -29.47
3.36, -35.60, -29.11
2.95, -37.21, -27.23
2.49, -38.99, -24.91
1.88, -40.68, -22.21
1.45, -42.16, -19.25
0.91, -43.73, -15.35
0.31, -44.80, -12.35
-0.21, -45.35, -10.15
-0.88, -46.12, -6.17
-1.37, -46.47, -3.25
-2.11, -46.57, 0.15
-2.43, -46.55, 2.33
-3.24, -46.31, 6.05
-4.28, -45.12, 12.45
-4.89, -43.85, 16.60
-5.37, -41.97, 20.95
-6.13, -38.91, 26.27
-7.04, -36.39, 29.75
-7.96, -31.96, 34.25
-7.12, -27.97, 37.13
-6.49, -23.44, 39.65
-5.55, -20.75, 40.65
-4.89, -18.03, 41.51
-4.68, -13.11, 42.56
-4.80, -3.20, 42.53
-5.89, 2.89, 41.29
-6.21, 4.39, 40.80
-6.43, 4.55, 40.75
-7.68, 4.36, 40.92
-7.60, 3.88, 41.08
-8.88, 5.07, 40.79
-7.80, 2.88, 41.48
-8.33, -1.25, 42.67
-8.35, -2.16, 43.01
-9.12, -2.32, 43.13
-8.79, -6.04, 43.53
-9.36, -10.69, 43.61
-12.29, -9.80, 43.73
-13.12, -14.48, 43.19
-16.77, -14.20, 43.00
-18.15, -14.73, 42.80
-17.11, -16.69, 42.45
-17.85, -18.48, 42.07
-20.67, -17.48, 41.96
-20.04, -25.33, 38.76
-19.53, -27.64, 37.72
-18.37, -32.67, 34.00
-17.37, -35.40, 31.59
-16.33, -39.13, 27.24
-14.20, -42.13, 22.45
-13.23, -44.09, 18.72
-14.03, -46.57, 12.77
-12.77, -46.35, 12.85
-9.77, -47.85, 4.44
-9.53, -48.32, -1.45
-9.71, -47.91, -9.28
-10.65, -46.95, -15.08
-9.51, -46.11, -17.17
-8.15, -44.60, -20.64
-6.95, -43.09, -23.41
-7.43, -40.60, -28.11
-6.92, -36.29, -33.60
-4.59, -31.77, -37.08
-3.81, -27.97, -39.65
-1.55, -19.29, -42.85
2.27, -11.87, -42.52
4.92, -10.12, -41.16
8.99, -5.72, -38.09
11.80, -3.69, -35.53
15.09, 0.13, -31.07
18.15, 2.88, -25.93
20.57, 4.92, -20.43
22.73, 6.04, -14.20
23.91, 6.12, -9.88
24.63, 6.96, -3.28
24.99, 6.36, 2.49
25.09, 5.13, 6.24
